,marketingStatusSimplifiedCd,hasImage,statusText,beds,baths,area,sgapt,has3DModel,hasVideo,hasAdditionalAttributions,latitude,longitude,variableData.text,streetAddress,zipcode,city,state,homeType,rentZestimate,price,homeStatusForHDP
3458,RecentChange,True,Sold,3.0,2.0,1120.0,RecentChange,False,False,True,39.997715,-75.1125,Sold 02/29/2024,3220 Potter St,19134.0,Philadelphia,PA,TOWNHOUSE,1270.0,142000.0,RECENTLY_SOLD
3459,RecentChange,True,Sold,4.0,2.0,1870.0,RecentChange,False,False,True,39.979977,-75.241585,Sold 02/29/2024,6016 W Oxford St,19151.0,Philadelphia,PA,TOWNHOUSE,2250.0,248000.0,RECENTLY_SOLD
3460,RecentChange,True,Sold,3.0,1.0,1260.0,Unknown Listed By,False,False,True,39.97801,-75.244705,Sold 02/29/2024,1749 N Felton St,19151.0,Philadelphia,PA,TOWNHOUSE,1849.0,182000.0,RECENTLY_SOLD
3461,RecentChange,True,Sold,3.0,1.0,1220.0,RecentChange,False,False,True,39.977745,-75.253815,Sold 02/29/2024,1017 N 67th St,19151.0,Philadelphia,PA,TOWNHOUSE,1800.0,226780.0,RECENTLY_SOLD
3462,RecentChange,True,Sold,3.0,1.0,980.0,RecentChange,False,False,True,40.03091,-75.10721,Sold 02/29/2024,745 Landis St,19124.0,Philadelphia,PA,TOWNHOUSE,1500.0,225000.0,RECENTLY_SOLD
3463,RecentChange,True,Sold,3.0,2.0,1350.0,RecentChange,False,False,True,40.046986,-75.08859,Sold 02/29/2024,819 Passmore St,19111.0,Philadelphia,PA,SINGLE_FAMILY,1800.0,250000.0,RECENTLY_SOLD
3464,RecentChange,True,Sold,2.0,1.0,756.0,RecentChange,False,False,True,39.937763,-75.18905,Sold 02/29/2024,2707 Latona St,19146.0,Philadelphia,PA,TOWNHOUSE,1565.0,79900.0,RECENTLY_SOLD
3465,RecentChange,True,Sold,3.0,1.0,936.0,RecentChange,False,False,True,39.932545,-75.18003,Sold 02/29/2024,2109 Cross St,19146.0,Philadelphia,PA,TOWNHOUSE,1550.0,187000.0,RECENTLY_SOLD
3466,RecentChange,True,Sold,3.0,3.0,1620.0,RecentChange,False,False,True,39.931534,-75.18514,Sold 02/29/2024,1646 S 24th St,19145.0,Philadelphia,PA,TOWNHOUSE,2199.0,337500.0,RECENTLY_SOLD
3467,RecentChange,True,Sold,2.0,2.0,1000.0,RecentChange,False,False,True,39.93135,-75.17109,Sold 02/29/2024,1532 S Mole St,19146.0,Philadelphia,PA,TOWNHOUSE,1849.0,360000.0,RECENTLY_SOLD
3468,RecentChange,True,Sold,3.0,2.0,1922.0,RecentChange,False,False,True,39.93288,-75.17323,Sold 02/29/2024,1433 S Colorado St,19146.0,Philadelphia,PA,TOWNHOUSE,2500.0,405000.0,RECENTLY_SOLD
3469,RecentChange,True,Sold,3.0,1.0,1092.0,RecentChange,False,False,True,40.004696,-75.17067,Sold 02/29/2024,3222 N 25th St,19129.0,Philadelphia,PA,TOWNHOUSE,1474.0,100000.0,RECENTLY_SOLD
3470,RecentChange,True,Sold,3.0,1.0,916.0,RecentChange,False,False,True,40.01496,-75.17177,Sold 02/29/2024,2661 Deacon St,19129.0,Philadelphia,PA,TOWNHOUSE,1450.0,41500.0,RECENTLY_SOLD
3471,RecentChange,True,Sold,3.0,3.0,1680.0,RecentChange,False,False,True,40.009274,-75.19267,Sold 02/29/2024,3626 Indian Queen Ln,19129.0,Philadelphia,PA,SINGLE_FAMILY,2199.0,485000.0,RECENTLY_SOLD
3472,RecentChange,True,Sold,3.0,2.0,1421.0,RecentChange,False,False,True,39.92369,-75.157295,Sold 02/29/2024,621 Emily St,19148.0,Philadelphia,PA,TOWNHOUSE,2250.0,345000.0,RECENTLY_SOLD
3473,RecentChange,True,Sold,2.0,1.0,966.0,RecentChange,False,False,True,39.92006,-75.17004,Sold 02/29/2024,2420 S Watts St,19148.0,Philadelphia,PA,TOWNHOUSE,1650.0,159900.0,RECENTLY_SOLD
3474,RecentChange,True,Sold,3.0,2.0,1216.0,RecentChange,False,False,True,39.914593,-75.16261,Sold 02/29/2024,2740 S Darien St,19148.0,Philadelphia,PA,TOWNHOUSE,1900.0,328000.0,RECENTLY_SOLD
3475,RecentChange,True,Sold,2.0,2.0,687.0,RecentChange,False,False,True,39.91342,-75.1646,Sold 02/29/2024,2840 S Hutchinson St,19148.0,Philadelphia,PA,TOWNHOUSE,1849.0,245000.0,RECENTLY_SOLD
3476,RecentChange,True,Sold,4.0,3.0,2116.0,RecentChange,False,False,True,39.933147,-75.22509,Sold 02/29/2024,2125 S 58th St,19143.0,Philadelphia,PA,TOWNHOUSE,2345.0,235000.0,RECENTLY_SOLD
3477,RecentChange,True,Sold,3.0,1.0,1360.0,RecentChange,False,False,True,39.90469,-75.24575,Sold 02/29/2024,7811 Midis Pl,19153.0,Philadelphia,PA,TOWNHOUSE,1900.0,195000.0,RECENTLY_SOLD
3478,RecentChange,True,Sold,3.0,2.0,1350.0,RecentChange,False,False,True,39.92262,-75.23243,Sold 02/29/2024,6536 Grays Ave,19142.0,Philadelphia,PA,TOWNHOUSE,1700.0,160000.0,RECENTLY_SOLD
3479,RecentChange,True,Sold,3.0,2.0,1140.0,RecentChange,False,False,True,40.02094,-75.05345,Sold 02/29/2024,6314 Torresdale Ave,19135.0,Philadelphia,PA,TOWNHOUSE,1550.0,171500.0,RECENTLY_SOLD
3480,RecentChange,True,Sold,3.0,3.0,1536.0,RecentChange,False,False,True,40.03205,-75.04065,Sold 02/29/2024,7138 Cottage St,19135.0,Philadelphia,PA,TOWNHOUSE,1700.0,255000.0,RECENTLY_SOLD
3481,RecentChange,False,Sold,3.0,1.0,1140.0,RecentChange,False,False,True,40.033367,-75.114296,Sold 02/29/2024,524 E Olney Ave,19120.0,Philadelphia,PA,TOWNHOUSE,1550.0,170000.0,RECENTLY_SOLD
3482,RecentChange,True,Sold,2.0,1.0,950.0,RecentChange,False,False,True,40.016994,-75.11715,Sold 02/29/2024,4449 Hurley St,19120.0,Philadelphia,PA,TOWNHOUSE,1295.0,105000.0,RECENTLY_SOLD
3483,RecentChange,True,Sold,3.0,1.0,1200.0,RecentChange,False,False,True,40.01363,-75.140076,Sold 02/29/2024,4046 N Franklin St,19140.0,Philadelphia,PA,TOWNHOUSE,1300.0,75000.0,RECENTLY_SOLD
3484,RecentChange,True,Sold,2.0,2.0,900.0,RecentChange,False,False,True,39.961964,-75.22205,Sold 02/29/2024,130 N Dearborn St,19139.0,Philadelphia,PA,TOWNHOUSE,1599.0,165000.0,RECENTLY_SOLD
3485,RecentChange,True,Sold,4.0,2.0,1650.0,RecentChange,False,False,True,39.96415,-75.22573,Sold 02/29/2024,227 N 53rd St,19139.0,Philadelphia,PA,SINGLE_FAMILY,2100.0,235000.0,RECENTLY_SOLD
3486,RecentChange,True,Sold,2.0,1.0,716.0,RecentChange,False,False,True,39.991302,-75.09442,Sold 02/29/2024,3619 Belgrade St,19134.0,Philadelphia,PA,TOWNHOUSE,1599.0,200000.0,RECENTLY_SOLD
3487,RecentChange,True,Sold,2.0,1.0,1104.0,RecentChange,False,False,True,40.007072,-75.07705,Sold 02/29/2024,4634 Melrose St,19137.0,Philadelphia,PA,TOWNHOUSE,1500.0,145000.0,RECENTLY_SOLD
3488,RecentChange,True,Sold,3.0,1.0,1344.0,RecentChange,False,False,True,39.954258,-75.214455,Sold 02/29/2024,4614 Locust St,19139.0,Philadelphia,PA,TOWNHOUSE,1500.0,230000.0,RECENTLY_SOLD
3489,RecentChange,True,Sold,3.0,2.0,1596.0,RecentChange,False,False,True,39.92519,-75.18036,Sold 02/29/2024,2123 S Lambert St,19145.0,Philadelphia,PA,TOWNHOUSE,2194.0,265000.0,RECENTLY_SOLD
3490,RecentChange,True,Sold,3.0,3.0,1970.0,RecentChange,False,False,True,40.035305,-75.14033,Sold 02/29/2024,5426 N 11th St,19141.0,Philadelphia,PA,TOWNHOUSE,2299.0,253000.0,RECENTLY_SOLD
3491,RecentChange,True,Sold,3.0,2.0,1176.0,RecentChange,False,False,True,40.068798,-75.171295,Sold 02/29/2024,1126 Vernon Rd,19150.0,Philadelphia,PA,TOWNHOUSE,2199.0,265000.0,RECENTLY_SOLD
3492,RecentChange,True,Sold,2.0,,1582.0,RecentChange,False,False,True,39.94378,-75.22993,Sold 02/29/2024,1033 S 55th St,19143.0,Philadelphia,PA,MULTI_FAMILY,1900.0,110000.0,RECENTLY_SOLD
3493,RecentChange,True,Sold,3.0,1.0,1080.0,RecentChange,False,False,True,39.9411,-75.227325,Sold 02/29/2024,5500 Litchfield St,19143.0,Philadelphia,PA,TOWNHOUSE,1400.0,75000.0,RECENTLY_SOLD
3494,RecentChange,True,Sold,3.0,1.0,1092.0,RecentChange,False,False,True,39.935383,-75.2191,Sold 02/29/2024,1825 S Conestoga St,19143.0,Philadelphia,PA,TOWNHOUSE,1400.0,50000.0,RECENTLY_SOLD
3495,RecentChange,True,Sold,4.0,3.0,1758.0,RecentChange,False,False,True,39.982826,-75.23024,Sold 02/29/2024,5349 W Columbia Ave,19131.0,Philadelphia,PA,TOWNHOUSE,2250.0,240000.0,RECENTLY_SOLD
3496,RecentChange,True,Sold,3.0,2.0,1152.0,RecentChange,False,False,True,40.038734,-75.07919,Sold 02/29/2024,1325 Robbins St,19111.0,Philadelphia,PA,TOWNHOUSE,1650.0,225000.0,RECENTLY_SOLD
3497,RecentChange,True,Sold,3.0,1.0,1208.0,RecentChange,False,False,True,40.044342,-75.070366,Sold 02/29/2024,6835 Lynford St,19149.0,Philadelphia,PA,TOWNHOUSE,1599.0,245499.0,RECENTLY_SOLD
3498,RecentChange,True,Sold,3.0,2.0,1502.0,RecentChange,False,False,True,40.048904,-75.065674,Sold 02/29/2024,7222 Large St,19149.0,Philadelphia,PA,TOWNHOUSE,1700.0,240000.0,RECENTLY_SOLD
3499,RecentChange,True,Sold,3.0,3.0,2386.0,RecentChange,False,False,True,40.043045,-75.070526,Sold 02/29/2024,6731 Large St,19149.0,Philadelphia,PA,TOWNHOUSE,2500.0,375000.0,RECENTLY_SOLD
3500,RecentChange,True,Sold,3.0,2.0,1350.0,RecentChange,False,False,True,40.06146,-75.07992,Sold 02/29/2024,1122 Bleigh Ave,19111.0,Philadelphia,PA,SINGLE_FAMILY,1999.0,300000.0,RECENTLY_SOLD
3501,RecentChange,True,Sold,3.0,3.0,1941.0,RecentChange,False,False,True,40.129116,-74.995674,Sold 02/29/2024,15223 Bernita Dr,19116.0,Philadelphia,PA,SINGLE_FAMILY,2700.0,461100.0,RECENTLY_SOLD
3502,RecentChange,True,Sold,3.0,3.0,2265.0,RecentChange,False,False,True,40.118176,-75.00543,Sold 02/29/2024,13030 Trina Dr,19116.0,Philadelphia,PA,SINGLE_FAMILY,2600.0,460000.0,RECENTLY_SOLD
3503,RecentChange,True,Sold,3.0,3.0,2460.0,RecentChange,False,False,True,40.041203,-75.18425,Sold 02/29/2024,215 W Pomona St,19144.0,Philadelphia,PA,SINGLE_FAMILY,2800.0,399000.0,RECENTLY_SOLD
3504,RecentChange,True,Sold,4.0,1.0,1214.0,RecentChange,False,False,True,39.95351,-75.23707,Sold 02/29/2024,5715 Larchwood Ave,19143.0,Philadelphia,PA,TOWNHOUSE,1749.0,155000.0,RECENTLY_SOLD
3505,RecentChange,True,Sold,3.0,1.0,1092.0,RecentChange,False,False,True,40.039734,-75.12095,Sold 02/29/2024,104 W Nedro Ave,19120.0,Philadelphia,PA,TOWNHOUSE,1786.0,132000.0,RECENTLY_SOLD
3506,RecentChange,True,Sold,3.0,2.0,1376.0,RecentChange,False,False,True,40.041412,-75.13114,Sold 02/29/2024,5869 N 6th St,19120.0,Philadelphia,PA,SINGLE_FAMILY,1800.0,200000.0,RECENTLY_SOLD
3507,RecentChange,True,Sold,3.0,1.0,1324.0,RecentChange,False,False,True,40.02385,-75.08345,Sold 02/29/2024,1313 Dyre St,19124.0,Philadelphia,PA,TOWNHOUSE,1500.0,170000.0,RECENTLY_SOLD
3508,RecentChange,True,Sold,3.0,1.0,1190.0,RecentChange,False,False,True,40.013733,-75.07269,Sold 02/29/2024,5027 Ditman St,19124.0,Philadelphia,PA,SINGLE_FAMILY,1599.0,153000.0,RECENTLY_SOLD
3509,RecentChange,True,Sold,3.0,2.0,3480.0,RecentChange,False,False,True,40.071453,-75.08478,Sold 02/29/2024,7785 Hasbrook Ave,19111.0,Philadelphia,PA,SINGLE_FAMILY,1594.0,315000.0,RECENTLY_SOLD
3510,RecentChange,True,Sold,3.0,3.0,1082.0,RecentChange,False,False,True,40.06717,-75.07548,Sold 02/29/2024,1107 Hartel Ave,19111.0,Philadelphia,PA,SINGLE_FAMILY,1999.0,300000.0,RECENTLY_SOLD
3511,RecentChange,True,Sold,3.0,2.0,1008.0,RecentChange,False,False,True,40.088093,-75.053635,Sold 02/29/2024,1026 Surrey Rd,19115.0,Philadelphia,PA,SINGLE_FAMILY,1999.0,285000.0,RECENTLY_SOLD
3512,RecentChange,True,Sold,3.0,1.0,1168.0,RecentChange,False,False,True,40.03806,-75.03334,Sold 02/29/2024,4213 Chippendale Ave,19136.0,Philadelphia,PA,TOWNHOUSE,1599.0,215000.0,RECENTLY_SOLD
3513,RecentChange,True,Sold,3.0,2.0,1152.0,RecentChange,False,False,True,40.04341,-75.01176,Sold 02/29/2024,4625 Strahle St,19136.0,Philadelphia,PA,TOWNHOUSE,1849.0,219900.0,RECENTLY_SOLD
3514,RecentChange,True,Sold,3.0,3.0,1296.0,RecentChange,False,False,True,40.046387,-75.01308,Sold 02/29/2024,4440 Pennypack St,19136.0,Philadelphia,PA,TOWNHOUSE,1949.0,260000.0,RECENTLY_SOLD
3515,RecentChange,True,Sold,3.0,2.0,1296.0,RecentChange,False,False,True,40.069233,-74.991745,Sold 02/29/2024,3603 Whitehall Ln,19114.0,Philadelphia,PA,TOWNHOUSE,2199.0,260000.0,RECENTLY_SOLD
3516,RecentChange,True,Sold,3.0,2.0,1449.0,RecentChange,False,False,True,40.082092,-74.98927,Sold 02/29/2024,10925 Modena Dr,19154.0,Philadelphia,PA,TOWNHOUSE,2250.0,315000.0,RECENTLY_SOLD
3517,RecentChange,True,Sold,3.0,3.0,1360.0,RecentChange,False,False,True,40.082695,-74.98671,Sold 02/29/2024,3503 Chalfont Dr,19154.0,Philadelphia,PA,TOWNHOUSE,2500.0,370000.0,RECENTLY_SOLD
3518,RecentChange,True,Sold,3.0,2.0,1400.0,RecentChange,False,False,True,40.078056,-74.97338,Sold 02/29/2024,4380 Deerpath Ln,19154.0,Philadelphia,PA,TOWNHOUSE,2199.0,280000.0,RECENTLY_SOLD
3519,RecentChange,True,Sold,4.0,3.0,2064.0,RecentChange,False,False,True,40.105064,-74.99672,Sold 02/29/2024,2825 Neptune Rd,19154.0,Philadelphia,PA,SINGLE_FAMILY,2800.0,430000.0,RECENTLY_SOLD
3520,RecentChange,True,Sold,4.0,3.0,1920.0,RecentChange,False,False,True,40.09673,-74.96225,Sold 02/29/2024,12846 McCarthy Cir,19154.0,Philadelphia,PA,SINGLE_FAMILY,2800.0,450000.0,RECENTLY_SOLD
3521,RecentChange,True,Sold,3.0,1.0,1060.0,RecentChange,False,False,True,40.010803,-75.09196,Sold 02/29/2024,4246 Penn St,19124.0,Philadelphia,PA,TOWNHOUSE,1350.0,125000.0,RECENTLY_SOLD
3522,RecentChange,True,Sold,1.0,1.0,493.0,RecentChange,False,False,True,40.126663,-75.02154,Sold 02/29/2024,300 Byberry Rd APT 117,19116.0,Philadelphia,PA,CONDO,913.0,172000.0,RECENTLY_SOLD
3523,RecentChange,True,Sold,3.0,2.0,1459.0,RecentChange,False,False,True,40.046875,-74.99081,Sold 02/29/2024,6312 Delaire Landing Rd #312,19114.0,Philadelphia,PA,CONDO,1428.0,265000.0,RECENTLY_SOLD
3524,RecentChange,True,Sold,3.0,3.0,1326.0,RecentChange,False,False,True,40.09059,-74.98353,Sold 02/29/2024,11867 Academy Rd #G1,19154.0,Philadelphia,PA,TOWNHOUSE,1012.0,197500.0,RECENTLY_SOLD
3525,RecentChange,True,Sold,2.0,2.0,1520.0,RecentChange,False,False,True,39.94429,-75.15683,Sold 02/29/2024,900 Pine St APT 3F,19107.0,Philadelphia,PA,APARTMENT,2698.0,515000.0,RECENTLY_SOLD
3526,RecentChange,True,Sold,3.0,3.0,1838.0,RecentChange,False,False,True,39.96632,-75.16588,Sold 02/29/2024,1702 North St,19130.0,Philadelphia,PA,TOWNHOUSE,3200.0,643400.0,RECENTLY_SOLD
3527,RecentChange,True,Sold,,,,RecentChange,False,False,True,39.959496,-75.206856,Sold 02/29/2024,318 N 42nd St,19104.0,Philadelphia,PA,LOT,1840.0,300000.0,RECENTLY_SOLD
3528,RecentChange,True,Sold,,,,RecentChange,False,False,True,40.026817,-75.17616,Sold 02/29/2024,5355 Priscilla St,19144.0,Philadelphia,PA,LOT,1569.0,32500.0,RECENTLY_SOLD
3529,RecentChange,True,Sold,3.0,3.0,960.0,RecentChange,False,False,True,39.95916,-75.22401,Sold 02/29/2024,5130 Ludlow St,19139.0,Philadelphia,PA,TOWNHOUSE,1774.0,260000.0,RECENTLY_SOLD
3530,RecentChange,True,Sold,3.0,4.0,2574.0,RecentChange,False,False,True,39.942318,-75.17425,Sold 02/29/2024,752 S 19th St #1,19146.0,Philadelphia,PA,TOWNHOUSE,2883.0,568000.0,RECENTLY_SOLD
3531,RecentChange,True,Sold,4.0,,1590.0,RecentChange,False,False,True,39.9945,-75.17088,Sold 02/29/2024,2601 N 24th St,19132.0,Philadelphia,PA,MULTI_FAMILY,1700.0,115000.0,RECENTLY_SOLD
3532,RecentChange,True,Sold,8.0,,2592.0,RecentChange,False,False,True,39.96827,-75.20293,Sold 02/29/2024,829 N 40th St,19104.0,Philadelphia,PA,MULTI_FAMILY,1565.0,272500.0,RECENTLY_SOLD
3533,RecentChange,True,Sold,,,,RecentChange,False,False,True,39.972496,-75.125374,Sold 02/29/2024,1214 E Susquehanna Ave,19125.0,Philadelphia,PA,LOT,2034.0,382500.0,RECENTLY_SOLD
3534,RecentChange,True,Sold,3.0,4.0,0.0,RecentChange,False,False,True,40.0503,-75.1818,Sold 02/29/2024,6528 Magnolia St,19119.0,Philadelphia,PA,TOWNHOUSE,2644.0,524900.0,RECENTLY_SOLD
3535,RecentChange,True,Sold,3.0,4.0,3368.0,RecentChange,False,False,True,39.939316,-75.14464,Sold 02/29/2024,726-726 S Front St #728,19147.0,Philadelphia,PA,TOWNHOUSE,6855.0,1325000.0,RECENTLY_SOLD
3536,RecentChange,True,Sold,,,2096.0,RecentChange,False,False,True,39.960697,-75.22142,Sold 02/29/2024,45 N Farson St,19139.0,Philadelphia,PA,MULTI_FAMILY,1135.0,225000.0,RECENTLY_SOLD
3537,RecentChange,True,Sold,6.0,,2572.0,RecentChange,False,False,True,40.006844,-75.164825,Sold 02/29/2024,3421 N 22nd St,19140.0,Philadelphia,PA,MULTI_FAMILY,648.0,130000.0,RECENTLY_SOLD
3538,RecentChange,True,Sold,7.0,3.0,2097.0,RecentChange,False,False,True,39.97275,-75.1611,Sold 02/29/2024,1232 N 15th St,19121.0,Philadelphia,PA,MULTI_FAMILY,1716.0,330000.0,RECENTLY_SOLD
3539,RecentChange,True,Sold,3.0,2.0,1311.0,RecentChange,False,False,True,39.93681,-75.15331,Sold 02/28/2024,935 S 6th St,19147.0,Philadelphia,PA,TOWNHOUSE,2450.0,530000.0,RECENTLY_SOLD
3540,RecentChange,True,Sold,3.0,1.0,1238.0,RecentChange,False,False,True,39.97424,-75.22976,Sold 02/28/2024,5410 Harlan St,19131.0,Philadelphia,PA,TOWNHOUSE,1650.0,73000.0,RECENTLY_SOLD
3541,RecentChange,True,Sold,4.0,3.0,2040.0,RecentChange,False,False,True,39.948605,-75.17351,Sold 02/28/2024,1923 Manning St,19103.0,Philadelphia,PA,TOWNHOUSE,3818.0,700000.0,RECENTLY_SOLD
3542,RecentChange,True,Sold,4.0,4.0,3368.0,RecentChange,False,False,True,40.06672,-75.21751,Sold 02/28/2024,607 W Gravers Ln,19118.0,Philadelphia,PA,SINGLE_FAMILY,4500.0,1560000.0,RECENTLY_SOLD
3543,RecentChange,True,Sold,3.0,2.0,1216.0,RecentChange,False,False,True,40.063656,-75.14913,Sold 02/28/2024,7173 Andrews Ave,19138.0,Philadelphia,PA,TOWNHOUSE,1999.0,216000.0,RECENTLY_SOLD
3544,RecentChange,True,Sold,3.0,4.0,1386.0,RecentChange,False,False,True,40.054066,-75.14347,Sold 02/28/2024,1509 66th Ave,19126.0,Philadelphia,PA,TOWNHOUSE,1884.0,215000.0,RECENTLY_SOLD
3545,RecentChange,True,Sold,3.0,1.0,920.0,RecentChange,False,False,True,40.00098,-75.15397,Sold 02/28/2024,3141 N Carlisle St,19132.0,Philadelphia,PA,TOWNHOUSE,1250.0,40000.0,RECENTLY_SOLD
3546,RecentChange,True,Sold,0.0,1.0,1948.0,RecentChange,False,False,True,40.024273,-75.16084,Sold 02/28/2024,34 W Apsley St,19144.0,Philadelphia,PA,SINGLE_FAMILY,1099.0,53840.0,RECENTLY_SOLD
3547,RecentChange,True,Sold,3.0,2.0,1356.0,RecentChange,False,False,True,39.9727,-75.18197,Sold 02/28/2024,885 N 28th St,19130.0,Philadelphia,PA,TOWNHOUSE,1949.0,390000.0,RECENTLY_SOLD
3548,RecentChange,True,Sold,3.0,2.0,1338.0,RecentChange,False,False,True,40.051792,-75.14421,Sold 02/28/2024,6437 N Sydenham St,19126.0,Philadelphia,PA,TOWNHOUSE,1849.0,133300.0,FORECLOSED
3549,RecentChange,True,Sold,5.0,2.0,2300.0,RecentChange,False,False,True,40.035187,-75.14904,Sold 02/28/2024,5341 N 16th St,19141.0,Philadelphia,PA,TOWNHOUSE,2274.0,230000.0,RECENTLY_SOLD
3550,RecentChange,True,Sold,4.0,3.0,1426.0,RecentChange,False,False,True,40.04185,-75.15426,Sold 02/28/2024,5732 N 20th St,19138.0,Philadelphia,PA,TOWNHOUSE,1862.0,240000.0,RECENTLY_SOLD
3551,RecentChange,True,Sold,3.0,3.0,1870.0,RecentChange,True,False,True,39.97234,-75.12841,Sold 02/28/2024,525 E Cabot St,19125.0,Philadelphia,PA,TOWNHOUSE,3200.0,530000.0,RECENTLY_SOLD
3552,RecentChange,True,Sold,3.0,2.0,1740.0,RecentChange,False,True,True,40.04875,-75.23626,Sold 02/28/2024,480 Wigard Ave,19128.0,Philadelphia,PA,SINGLE_FAMILY,2800.0,480000.0,RECENTLY_SOLD
3553,RecentChange,True,Sold,3.0,2.0,1506.0,RecentChange,False,False,True,40.021168,-75.20652,Sold 02/28/2024,222 Rock St,19128.0,Philadelphia,PA,TOWNHOUSE,2460.0,360000.0,RECENTLY_SOLD
3554,RecentChange,True,Sold,4.0,3.0,1546.0,RecentChange,False,False,True,40.049797,-75.228935,Sold 02/28/2024,7361 Hill Rd,19128.0,Philadelphia,PA,SINGLE_FAMILY,2800.0,425000.0,RECENTLY_SOLD
3555,RecentChange,True,Sold,3.0,4.0,1684.0,RecentChange,False,False,True,40.058716,-75.17288,Sold 02/28/2024,6479 Milton St,19119.0,Philadelphia,PA,SINGLE_FAMILY,2500.0,386000.0,RECENTLY_SOLD
3556,RecentChange,True,Sold,4.0,3.0,1400.0,RecentChange,False,False,True,39.993423,-75.17671,Sold 02/28/2024,2712 W Cumberland St,19132.0,Philadelphia,PA,TOWNHOUSE,1800.0,240000.0,RECENTLY_SOLD
3557,RecentChange,True,Sold,4.0,6.0,2276.0,RecentChange,False,False,True,39.98293,-75.18634,Sold 02/28/2024,3142 Clifford St,19121.0,Philadelphia,PA,TOWNHOUSE,4550.0,415000.0,RECENTLY_SOLD
3558,RecentChange,True,Sold,3.0,1.0,1200.0,RecentChange,False,False,True,39.938656,-75.187805,Sold 02/28/2024,2628 Federal St,19146.0,Philadelphia,PA,TOWNHOUSE,1540.0,177500.0,RECENTLY_SOLD
3559,RecentChange,True,Sold,2.0,2.0,936.0,RecentChange,False,False,True,39.932606,-75.18052,Sold 02/28/2024,2129 Cross St,19146.0,Philadelphia,PA,TOWNHOUSE,1798.0,299900.0,RECENTLY_SOLD
3560,RecentChange,True,Sold,7.0,4.0,1386.0,RecentChange,False,False,True,39.98661,-75.15138,Sold 02/28/2024,1120 W Nevada St,19133.0,Philadelphia,PA,TOWNHOUSE,2299.0,215000.0,RECENTLY_SOLD
3561,RecentChange,True,Sold,6.0,5.0,5195.0,RecentChange,False,False,True,40.02382,-75.18363,Sold 02/28/2024,3819 The Oak Rd,19129.0,Philadelphia,PA,SINGLE_FAMILY,4239.0,825000.0,RECENTLY_SOLD
3562,RecentChange,True,Sold,2.0,2.0,1700.0,RecentChange,False,False,True,39.925613,-75.161095,Sold 02/28/2024,902 Mifflin St,19148.0,Philadelphia,PA,TOWNHOUSE,2234.0,430000.0,RECENTLY_SOLD
3563,RecentChange,True,Sold,2.0,2.0,962.0,RecentChange,False,False,True,39.92283,-75.16223,Sold 02/28/2024,928 Cantrell St,19148.0,Philadelphia,PA,TOWNHOUSE,1900.0,175000.0,RECENTLY_SOLD
3564,RecentChange,True,Sold,3.0,2.0,1464.0,RecentChange,False,False,True,39.928085,-75.16774,Sold 02/28/2024,1325 Moore St,19148.0,Philadelphia,PA,TOWNHOUSE,2199.0,462000.0,RECENTLY_SOLD
3565,RecentChange,True,Sold,4.0,1.0,1394.0,RecentChange,False,False,True,39.933586,-75.223816,Sold 02/28/2024,2140 S 57th St,19143.0,Philadelphia,PA,TOWNHOUSE,1749.0,137000.0,RECENTLY_SOLD
3566,RecentChange,True,Sold,3.0,1.0,960.0,RecentChange,False,False,True,39.919712,-75.23276,Sold 02/28/2024,2521 Bonaffon St,19142.0,Philadelphia,PA,TOWNHOUSE,1398.0,174900.0,RECENTLY_SOLD
3567,RecentChange,True,Sold,3.0,1.0,1360.0,RecentChange,False,False,True,39.909298,-75.23525,Sold 02/28/2024,7228 Shearwater Pl,19153.0,Philadelphia,PA,TOWNHOUSE,1895.0,275000.0,RECENTLY_SOLD
3568,RecentChange,True,Sold,2.0,2.0,839.0,RecentChange,False,False,True,39.987984,-75.092445,Sold 02/28/2024,2752 E Venango St,19134.0,Philadelphia,PA,TOWNHOUSE,1599.0,195000.0,RECENTLY_SOLD
3569,RecentChange,True,Sold,4.0,3.0,2116.0,RecentChange,False,False,True,39.99959,-75.101494,Sold 02/28/2024,3618 Emerald St,19134.0,Philadelphia,PA,TOWNHOUSE,2149.0,205000.0,RECENTLY_SOLD
3570,RecentChange,True,Sold,3.0,2.0,1440.0,RecentChange,False,False,True,39.99751,-75.07564,Sold 02/28/2024,4330 Salmon St,19137.0,Philadelphia,PA,SINGLE_FAMILY,1800.0,245000.0,RECENTLY_SOLD
3571,RecentChange,True,Sold,3.0,2.0,1440.0,RecentChange,True,False,True,39.92304,-75.18772,Sold 02/28/2024,2419 W Ritner St,19145.0,Philadelphia,PA,TOWNHOUSE,1959.0,332500.0,RECENTLY_SOLD
3572,RecentChange,True,Sold,3.0,2.0,1452.0,RecentChange,False,False,True,40.04446,-75.08184,Sold 02/28/2024,1134 Gilham St,19111.0,Philadelphia,PA,SINGLE_FAMILY,1800.0,317000.0,RECENTLY_SOLD
3573,Non Owner Occupied,True,Sold,4.0,3.0,1600.0,Unknown Listed By,False,False,True,40.05883,-75.05017,,2303 Rhawn St,19152.0,Philadelphia,PA,SINGLE_FAMILY,2199.0,2495.0,FOR_RENT
3574,RecentChange,True,Sold,3.0,3.0,1087.0,RecentChange,False,False,True,40.072815,-75.04732,Sold 02/28/2024,8557 Bustleton Ave,19152.0,Philadelphia,PA,SINGLE_FAMILY,2199.0,290000.0,RECENTLY_SOLD
